job.id n m mu sampling.fun alpha evals max.evals time.passed PD n.maxdegrees n.leafs n.diameters repl type
5266 400 79800 10 uniform3 1 1600000 1600000 1103.676 25656 3 9 9 16 euclidean
5267 400 79800 10 uniform3 1 1600000 1600000 1155.164 25354 3 9 9 17 euclidean
5268 400 79800 10 uniform3 1 1600000 1600000 1233.322 25334 3 7 9 18 euclidean
5269 400 79800 10 uniform3 1 1600000 1600000 1116.547 25268 3 9 9 19 euclidean
5270 400 79800 10 uniform3 1 1600000 1600000 1137.04 25776 2 8 9 20 euclidean
5271 400 79800 10 uniform3 1 1600000 1600000 1651.496 25498 3 8 10 21 euclidean
5272 400 79800 10 uniform3 1 1600000 1600000 1167.148 25014 3 7 8 22 euclidean
5273 400 79800 10 uniform3 1 1600000 1600000 1101.259 25318 3 10 9 23 euclidean
5274 400 79800 10 uniform3 1 1600000 1600000 1105.089 25408 2 9 10 24 euclidean
5275 400 79800 10 uniform3 1 1600000 1600000 1214.196 25570 2 9 9 25 euclidean
5276 400 79800 10 uniform3 1 1600000 1600000 1120.183 25852 4 9 8 26 euclidean
5277 400 79800 10 uniform3 1 1600000 1600000 1267.356 25248 3 9 8 27 euclidean
5278 400 79800 10 uniform3 1 1600000 1600000 1002.775 25668 3 7 9 28 euclidean
5279 400 79800 10 uniform3 1 1600000 1600000 1210.79 25746 3 10 8 29 euclidean
5280 400 79800 10 uniform3 1 1600000 1600000 1069.298 25772 3 8 9 30 euclidean
5281 400 79800 25 poisson 0.05 4e+06 4e+06 2953.286 37016 2 5 8 1 euclidean
5282 400 79800 25 poisson 0.05 4e+06 4e+06 2951.478 36610 2 8 10 2 euclidean
5283 400 79800 25 poisson 0.05 4e+06 4e+06 2726.927 37952 2 8 11 3 euclidean
5284 400 79800 25 poisson 0.05 4e+06 4e+06 2750.81 35432 2 7 9 4 euclidean
5285 400 79800 25 poisson 0.05 4e+06 4e+06 2676.985 34576 2 7 8 5 euclidean
5286 400 79800 25 poisson 0.05 4e+06 4e+06 2472.129 35896 2 6 9 6 euclidean
5287 400 79800 25 poisson 0.05 4e+06 4e+06 2741.007 34956 2 7 7 7 euclidean
5288 400 79800 25 poisson 0.05 4e+06 4e+06 2848.004 38512 2 10 9 8 euclidean
5289 400 79800 25 poisson 0.05 4e+06 4e+06 2939.073 38468 1 6 7 9 euclidean
5290 400 79800 25 poisson 0.05 4e+06 4e+06 2908.835 33950 2 9 9 10 euclidean
5291 400 79800 25 poisson 0.05 4e+06 4e+06 2706.995 38626 2 5 5 11 euclidean
5292 400 79800 25 poisson 0.05 4e+06 4e+06 2889.558 38714 2 5 13 12 euclidean
5293 400 79800 25 poisson 0.05 4e+06 4e+06 2907.852 34968 2 10 10 13 euclidean
5294 400 79800 25 poisson 0.05 4e+06 4e+06 2995.684 35110 2 5 4 14 euclidean
5295 400 79800 25 poisson 0.05 4e+06 4e+06 2655.918 34764 2 7 8 15 euclidean
5296 400 79800 25 poisson 0.05 4e+06 4e+06 2806.37 35934 1 6 7 16 euclidean
5297 400 79800 25 poisson 0.05 4e+06 4e+06 2754.438 36356 2 8 7 17 euclidean
5298 400 79800 25 poisson 0.05 4e+06 4e+06 2548.119 33200 2 5 5 18 euclidean
5299 400 79800 25 poisson 0.05 4e+06 4e+06 3025.469 35654 2 6 7 19 euclidean
5300 400 79800 25 poisson 0.05 4e+06 4e+06 2673.363 37366 2 9 5 20 euclidean
5301 400 79800 25 poisson 0.05 4e+06 4e+06 2792.259 35764 2 7 8 21 euclidean
5302 400 79800 25 poisson 0.05 4e+06 4e+06 2742.484 35906 2 7 9 22 euclidean
5303 400 79800 25 poisson 0.05 4e+06 4e+06 2703.634 39418 2 6 7 23 euclidean
5304 400 79800 25 poisson 0.05 4e+06 4e+06 2662.971 36296 2 10 8 24 euclidean
5305 400 79800 25 poisson 0.05 4e+06 4e+06 2957.419 35618 2 9 9 25 euclidean
5306 400 79800 25 poisson 0.05 4e+06 4e+06 2796.159 35186 1 6 8 26 euclidean
5307 400 79800 25 poisson 0.05 4e+06 4e+06 2667.317 36010 2 6 6 27 euclidean
5308 400 79800 25 poisson 0.05 4e+06 4e+06 3035.627 36560 2 5 7 28 euclidean
5309 400 79800 25 poisson 0.05 4e+06 4e+06 2465.7 34394 1 9 8 29 euclidean
5310 400 79800 25 poisson 0.05 4e+06 4e+06 2579.683 36196 2 6 7 30 euclidean
5311 400 79800 25 poisson 0.1 4e+06 4e+06 2755.939 55232 2 8 9 1 euclidean
5312 400 79800 25 poisson 0.1 4e+06 4e+06 2669.86 56050 3 8 10 2 euclidean
5313 400 79800 25 poisson 0.1 4e+06 4e+06 2724.568 54938 2 12 8 3 euclidean
5314 400 79800 25 poisson 0.1 4e+06 4e+06 2811.442 54826 2 10 12 4 euclidean
5315 400 79800 25 poisson 0.1 4e+06 4e+06 2455.21 58886 3 7 13 5 euclidean
5316 400 79800 25 poisson 0.1 4e+06 4e+06 3042.724 55262 2 9 12 6 euclidean
5317 400 79800 25 poisson 0.1 4e+06 4e+06 2484.77 54852 3 9 12 7 euclidean
5318 400 79800 25 poisson 0.1 4e+06 4e+06 2999.489 56628 2 8 7 8 euclidean
5319 400 79800 25 poisson 0.1 4e+06 4e+06 2766.197 54236 3 9 11 9 euclidean
5320 400 79800 25 poisson 0.1 4e+06 4e+06 2889.222 54484 2 9 10 10 euclidean
5321 400 79800 25 poisson 0.1 4e+06 4e+06 2330.659 53654 2 10 12 11 euclidean
5322 400 79800 25 poisson 0.1 4e+06 4e+06 2824.316 57070 2 10 13 12 euclidean
5323 400 79800 25 poisson 0.1 4e+06 4e+06 2813.172 55402 2 9 10 13 euclidean
5324 400 79800 25 poisson 0.1 4e+06 4e+06 2764.119 54488 2 11 10 14 euclidean
5325 400 79800 25 poisson 0.1 4e+06 4e+06 2990.225 53400 3 9 9 15 euclidean
5326 400 79800 25 poisson 0.1 4e+06 4e+06 2961.714 55414 2 9 11 16 euclidean
5327 400 79800 25 poisson 0.1 4e+06 4e+06 2801.751 56314 2 9 12 17 euclidean
5328 400 79800 25 poisson 0.1 4e+06 4e+06 2992.464 54804 2 7 10 18 euclidean
5329 400 79800 25 poisson 0.1 4e+06 4e+06 3109.158 53038 2 8 11 19 euclidean
5330 400 79800 25 poisson 0.1 4e+06 4e+06 2932.562 53566 2 8 9 20 euclidean
5331 400 79800 25 poisson 0.1 4e+06 4e+06 2725.753 57406 2 5 7 21 euclidean
5332 400 79800 25 poisson 0.1 4e+06 4e+06 2803.421 54836 3 9 9 22 euclidean
5333 400 79800 25 poisson 0.1 4e+06 4e+06 2759.749 56268 3 9 11 23 euclidean
5334 400 79800 25 poisson 0.1 4e+06 4e+06 2755.901 54652 3 7 10 24 euclidean
5335 400 79800 25 poisson 0.1 4e+06 4e+06 2857.103 58570 2 10 9 25 euclidean
5336 400 79800 25 poisson 0.1 4e+06 4e+06 2929.858 52954 2 9 14 26 euclidean
5337 400 79800 25 poisson 0.1 4e+06 4e+06 2729.246 54860 2 8 13 27 euclidean
5338 400 79800 25 poisson 0.1 4e+06 4e+06 2329.385 55034 2 9 11 28 euclidean
5339 400 79800 25 poisson 0.1 4e+06 4e+06 2982.289 53098 2 10 9 29 euclidean
5340 400 79800 25 poisson 0.1 4e+06 4e+06 2694.743 54604 3 9 10 30 euclidean
5341 400 79800 25 poisson 0.5 4e+06 4e+06 2737.688 133924 4 15 20 1 euclidean
5342 400 79800 25 poisson 0.5 4e+06 4e+06 2757.452 133448 4 14 18 2 euclidean
5343 400 79800 25 poisson 0.5 4e+06 4e+06 3126.962 137154 4 13 21 3 euclidean
5344 400 79800 25 poisson 0.5 4e+06 4e+06 2830.304 136204 3 12 18 4 euclidean
5345 400 79800 25 poisson 0.5 4e+06 4e+06 3211.927 135144 2 19 20 5 euclidean
5346 400 79800 25 poisson 0.5 4e+06 4e+06 2829.468 135596 2 16 20 6 euclidean
5347 400 79800 25 poisson 0.5 4e+06 4e+06 2719.255 134386 2 16 18 7 euclidean
5348 400 79800 25 poisson 0.5 4e+06 4e+06 3042.453 136626 3 15 16 8 euclidean
5349 400 79800 25 poisson 0.5 4e+06 4e+06 2935.473 134600 2 16 16 9 euclidean
5350 400 79800 25 poisson 0.5 4e+06 4e+06 3139.801 138664 4 15 16 10 euclidean
5351 400 79800 25 poisson 0.5 4e+06 4e+06 3029.681 135820 5 14 19 11 euclidean
5352 400 79800 25 poisson 0.5 4e+06 4e+06 3079.188 135134 3 12 16 12 euclidean
5353 400 79800 25 poisson 0.5 4e+06 4e+06 2831.198 137596 3 16 17 13 euclidean
5354 400 79800 25 poisson 0.5 4e+06 4e+06 2827.694 136874 3 16 18 14 euclidean
5355 400 79800 25 poisson 0.5 4e+06 4e+06 2890.618 134336 4 14 18 15 euclidean
5356 400 79800 25 poisson 0.5 4e+06 4e+06 3051.141 136340 2 13 19 16 euclidean
5357 400 79800 25 poisson 0.5 4e+06 4e+06 3051.952 136152 3 14 16 17 euclidean
5358 400 79800 25 poisson 0.5 4e+06 4e+06 2861.086 134360 3 10 21 18 euclidean
5359 400 79800 25 poisson 0.5 4e+06 4e+06 2351.79 136560 2 13 19 19 euclidean
5360 400 79800 25 poisson 0.5 4e+06 4e+06 2504.604 134424 3 14 20 20 euclidean
5361 400 79800 25 poisson 0.5 4e+06 4e+06 2816.034 136670 3 14 19 21 euclidean
5362 400 79800 25 poisson 0.5 4e+06 4e+06 2912.202 135632 3 11 15 22 euclidean
5363 400 79800 25 poisson 0.5 4e+06 4e+06 2753.881 134700 2 13 16 23 euclidean
5364 400 79800 25 poisson 0.5 4e+06 4e+06 2797.036 137630 3 14 18 24 euclidean
5365 400 79800 25 poisson 0.5 4e+06 4e+06 2742.756 137378 3 15 19 25 euclidean
5366 400 79800 25 poisson 0.5 4e+06 4e+06 2670.625 136950 3 12 17 26 euclidean
5367 400 79800 25 poisson 0.5 4e+06 4e+06 3026.943 135552 4 14 20 27 euclidean
5368 400 79800 25 poisson 0.5 4e+06 4e+06 3095.74 134240 3 15 16 28 euclidean
5369 400 79800 25 poisson 0.5 4e+06 4e+06 2720.486 133938 3 13 19 29 euclidean
5370 400 79800 25 poisson 0.5 4e+06 4e+06 2935.807 134970 3 12 15 30 euclidean
5371 400 79800 25 poisson 1 4e+06 4e+06 2864.204 178970 3 14 21 1 euclidean
5372 400 79800 25 poisson 1 4e+06 4e+06 2895.586 181034 3 19 16 2 euclidean
5373 400 79800 25 poisson 1 4e+06 4e+06 2799.931 177236 3 16 21 3 euclidean
5374 400 79800 25 poisson 1 4e+06 4e+06 3096.734 178622 3 16 18 4 euclidean
5375 400 79800 25 poisson 1 4e+06 4e+06 2380.13 178286 3 14 18 5 euclidean
5376 400 79800 25 poisson 1 4e+06 4e+06 3229.577 178092 4 16 22 6 euclidean
5377 400 79800 25 poisson 1 4e+06 4e+06 2822.219 177320 2 18 19 7 euclidean
5378 400 79800 25 poisson 1 4e+06 4e+06 2962.239 181052 4 16 17 8 euclidean
5379 400 79800 25 poisson 1 4e+06 4e+06 2921.522 176594 3 18 20 9 euclidean
5380 400 79800 25 poisson 1 4e+06 4e+06 2441.667 178390 3 16 19 10 euclidean
5381 400 79800 25 poisson 1 4e+06 4e+06 2759.722 178734 3 15 20 11 euclidean
5382 400 79800 25 poisson 1 4e+06 4e+06 2743.697 178628 5 16 18 12 euclidean
5383 400 79800 25 poisson 1 4e+06 4e+06 2850.145 179246 3 17 19 13 euclidean
5384 400 79800 25 poisson 1 4e+06 4e+06 3050.09 177992 3 15 18 14 euclidean
5385 400 79800 25 poisson 1 4e+06 4e+06 2896.059 178238 3 14 19 15 euclidean
5386 400 79800 25 poisson 1 4e+06 4e+06 2528.066 176950 4 13 17 16 euclidean
5387 400 79800 25 poisson 1 4e+06 4e+06 2831.52 179844 3 14 21 17 euclidean
5388 400 79800 25 poisson 1 4e+06 4e+06 2914.794 177500 3 15 19 18 euclidean
5389 400 79800 25 poisson 1 4e+06 4e+06 2783.694 176830 4 14 19 19 euclidean
5390 400 79800 25 poisson 1 4e+06 4e+06 2751.154 177222 3 13 17 20 euclidean
5391 400 79800 25 poisson 1 4e+06 4e+06 2538.381 178184 3 16 17 21 euclidean
5392 400 79800 25 poisson 1 4e+06 4e+06 2818.343 178318 3 17 15 22 euclidean
5393 400 79800 25 poisson 1 4e+06 4e+06 3185.682 180084 3 14 18 23 euclidean
5394 400 79800 25 poisson 1 4e+06 4e+06 3089.95 176474 3 14 23 24 euclidean
5395 400 79800 25 poisson 1 4e+06 4e+06 3051.215 179770 3 16 22 25 euclidean
5396 400 79800 25 poisson 1 4e+06 4e+06 3073.179 178046 3 15 18 26 euclidean
5397 400 79800 25 poisson 1 4e+06 4e+06 2835.794 180684 3 19 20 27 euclidean
5398 400 79800 25 poisson 1 4e+06 4e+06 2875.992 178672 3 15 16 28 euclidean
5399 400 79800 25 poisson 1 4e+06 4e+06 3102.461 178556 4 17 20 29 euclidean
5400 400 79800 25 poisson 1 4e+06 4e+06 3007.101 179068 3 16 18 30 euclidean
5401 400 79800 25 uniform1 0.05 4e+06 4e+06 3030.518 59044 2 10 10 1 euclidean
5402 400 79800 25 uniform1 0.05 4e+06 4e+06 3280.5 57258 2 12 17 2 euclidean
5403 400 79800 25 uniform1 0.05 4e+06 4e+06 3164.681 57556 2 10 9 3 euclidean
5404 400 79800 25 uniform1 0.05 4e+06 4e+06 3170.764 57730 2 12 14 4 euclidean
5405 400 79800 25 uniform1 0.05 4e+06 4e+06 3137.801 56922 2 13 9 5 euclidean
5406 400 79800 25 uniform1 0.05 4e+06 4e+06 3103.032 58338 2 10 13 6 euclidean
5407 400 79800 25 uniform1 0.05 4e+06 4e+06 3433.397 58862 2 11 13 7 euclidean
5408 400 79800 25 uniform1 0.05 4e+06 4e+06 3141.171 57570 3 9 10 8 euclidean
5409 400 79800 25 uniform1 0.05 4e+06 4e+06 3510.731 58490 2 10 16 9 euclidean
5410 400 79800 25 uniform1 0.05 4e+06 4e+06 3033.413 57570 2 12 12 10 euclidean
5411 400 79800 25 uniform1 0.05 4e+06 4e+06 2959.357 59616 2 10 12 11 euclidean
5412 400 79800 25 uniform1 0.05 4e+06 4e+06 3130.447 59950 2 11 10 12 euclidean
5413 400 79800 25 uniform1 0.05 4e+06 4e+06 2602.965 59194 2 12 12 13 euclidean
5414 400 79800 25 uniform1 0.05 4e+06 4e+06 3119.959 58610 2 7 14 14 euclidean
5415 400 79800 25 uniform1 0.05 4e+06 4e+06 3052.297 58564 2 10 11 15 euclidean
5416 400 79800 25 uniform1 0.05 4e+06 4e+06 3032.089 58802 2 12 15 16 euclidean
5417 400 79800 25 uniform1 0.05 4e+06 4e+06 3121.402 61142 2 9 11 17 euclidean
5418 400 79800 25 uniform1 0.05 4e+06 4e+06 3236.384 59062 2 12 12 18 euclidean
5419 400 79800 25 uniform1 0.05 4e+06 4e+06 3131.699 57962 3 12 9 19 euclidean
5420 400 79800 25 uniform1 0.05 4e+06 4e+06 3104.717 59340 2 10 11 20 euclidean
5421 400 79800 25 uniform1 0.05 4e+06 4e+06 3145.403 58816 3 8 13 21 euclidean
5422 400 79800 25 uniform1 0.05 4e+06 4e+06 3410.842 59042 2 12 12 22 euclidean
5423 400 79800 25 uniform1 0.05 4e+06 4e+06 2725.717 59590 2 8 14 23 euclidean
5424 400 79800 25 uniform1 0.05 4e+06 4e+06 3355.41 58094 2 10 13 24 euclidean
5425 400 79800 25 uniform1 0.05 4e+06 4e+06 3009.37 56980 2 10 12 25 euclidean
5426 400 79800 25 uniform1 0.05 4e+06 4e+06 3111.751 57936 2 10 14 26 euclidean
5427 400 79800 25 uniform1 0.05 4e+06 4e+06 3128.732 57842 2 12 13 27 euclidean
5428 400 79800 25 uniform1 0.05 4e+06 4e+06 2925.182 59580 2 12 13 28 euclidean
5429 400 79800 25 uniform1 0.05 4e+06 4e+06 3487.808 57982 2 8 13 29 euclidean
5430 400 79800 25 uniform1 0.05 4e+06 4e+06 3063.841 58720 2 9 11 30 euclidean
5431 400 79800 25 uniform1 0.1 4e+06 4e+06 2940.398 84470 2 11 17 1 euclidean
5432 400 79800 25 uniform1 0.1 4e+06 4e+06 3154.244 84576 3 15 20 2 euclidean
5433 400 79800 25 uniform1 0.1 4e+06 4e+06 2584.534 84666 2 10 15 3 euclidean
5434 400 79800 25 uniform1 0.1 4e+06 4e+06 3272.44 82802 3 13 15 4 euclidean
5435 400 79800 25 uniform1 0.1 4e+06 4e+06 3207.525 84328 2 10 22 5 euclidean
5436 400 79800 25 uniform1 0.1 4e+06 4e+06 3156.081 84292 3 11 16 6 euclidean
5437 400 79800 25 uniform1 0.1 4e+06 4e+06 3206.08 83430 3 12 13 7 euclidean
5438 400 79800 25 uniform1 0.1 4e+06 4e+06 3220.951 84232 2 12 17 8 euclidean
5439 400 79800 25 uniform1 0.1 4e+06 4e+06 3126.556 85386 2 14 19 9 euclidean
5440 400 79800 25 uniform1 0.1 4e+06 4e+06 2998.793 84720 3 11 16 10 euclidean
5441 400 79800 25 uniform1 0.1 4e+06 4e+06 3096.147 86538 2 13 16 11 euclidean
5442 400 79800 25 uniform1 0.1 4e+06 4e+06 2891.919 85454 2 14 15 12 euclidean
5443 400 79800 25 uniform1 0.1 4e+06 4e+06 3072.097 85436 2 10 15 13 euclidean
5444 400 79800 25 uniform1 0.1 4e+06 4e+06 2769.847 83712 2 12 13 14 euclidean
5445 400 79800 25 uniform1 0.1 4e+06 4e+06 3033.04 84526 2 14 16 15 euclidean
5446 400 79800 25 uniform1 0.1 4e+06 4e+06 3319.304 84538 3 12 18 16 euclidean
5447 400 79800 25 uniform1 0.1 4e+06 4e+06 4453.665 85166 2 12 17 17 euclidean
5448 400 79800 25 uniform1 0.1 4e+06 4e+06 3273.128 83374 3 10 15 18 euclidean
5449 400 79800 25 uniform1 0.1 4e+06 4e+06 3204.757 85410 2 14 15 19 euclidean
5450 400 79800 25 uniform1 0.1 4e+06 4e+06 3103.186 83904 3 12 17 20 euclidean
5451 400 79800 25 uniform1 0.1 4e+06 4e+06 2926.267 84648 2 13 15 21 euclidean
5452 400 79800 25 uniform1 0.1 4e+06 4e+06 3206.868 85864 3 12 13 22 euclidean
5453 400 79800 25 uniform1 0.1 4e+06 4e+06 3196.853 83874 4 15 16 23 euclidean
5454 400 79800 25 uniform1 0.1 4e+06 4e+06 3127.797 85876 2 11 14 24 euclidean
5455 400 79800 25 uniform1 0.1 4e+06 4e+06 3255.548 83410 2 11 16 25 euclidean
5456 400 79800 25 uniform1 0.1 4e+06 4e+06 3424.789 84624 3 16 20 26 euclidean
5457 400 79800 25 uniform1 0.1 4e+06 4e+06 3063.098 84868 3 14 18 27 euclidean
5458 400 79800 25 uniform1 0.1 4e+06 4e+06 3225.423 84754 3 17 22 28 euclidean
5459 400 79800 25 uniform1 0.1 4e+06 4e+06 3340.855 84442 4 11 21 29 euclidean
5460 400 79800 25 uniform1 0.1 4e+06 4e+06 3327.513 84006 3 12 20 30 euclidean
5461 400 79800 25 uniform1 0.5 4e+06 4e+06 2994.412 157000 3 15 19 1 euclidean
5462 400 79800 25 uniform1 0.5 4e+06 4e+06 3067.424 157040 3 14 19 2 euclidean
5463 400 79800 25 uniform1 0.5 4e+06 4e+06 3691.335 153658 4 12 19 3 euclidean
5464 400 79800 25 uniform1 0.5 4e+06 4e+06 3140.709 154680 4 15 21 4 euclidean
5465 400 79800 25 uniform1 0.5 4e+06 4e+06 3447.061 157884 4 15 19 5 euclidean
5466 400 79800 25 uniform1 0.5 4e+06 4e+06 3461.713 157528 3 17 15 6 euclidean
5467 400 79800 25 uniform1 0.5 4e+06 4e+06 3330.205 160204 4 16 16 7 euclidean
5468 400 79800 25 uniform1 0.5 4e+06 4e+06 2763.762 157702 3 15 21 8 euclidean
5469 400 79800 25 uniform1 0.5 4e+06 4e+06 3174.965 155912 3 17 18 9 euclidean
5470 400 79800 25 uniform1 0.5 4e+06 4e+06 3273.195 155612 2 15 19 10 euclidean
5471 400 79800 25 uniform1 0.5 4e+06 4e+06 3207.519 157628 2 17 22 11 euclidean
5472 400 79800 25 uniform1 0.5 4e+06 4e+06 5953.254 159120 3 17 17 12 euclidean
5473 400 79800 25 uniform1 0.5 4e+06 4e+06 3302.492 157852 2 12 18 13 euclidean
5474 400 79800 25 uniform1 0.5 4e+06 4e+06 3166.151 157896 2 15 18 14 euclidean
5475 400 79800 25 uniform1 0.5 4e+06 4e+06 3211.877 158704 4 14 17 15 euclidean
5476 400 79800 25 uniform1 0.5 4e+06 4e+06 3322.24 158612 3 15 18 16 euclidean
5477 400 79800 25 uniform1 0.5 4e+06 4e+06 3298.312 157362 3 16 16 17 euclidean
5478 400 79800 25 uniform1 0.5 4e+06 4e+06 3439.521 158364 3 16 16 18 euclidean
5479 400 79800 25 uniform1 0.5 4e+06 4e+06 3221.66 158406 4 17 18 19 euclidean
5480 400 79800 25 uniform1 0.5 4e+06 4e+06 3431.833 158162 3 18 18 20 euclidean
5481 400 79800 25 uniform1 0.5 4e+06 4e+06 3430.506 157474 3 16 19 21 euclidean
5482 400 79800 25 uniform1 0.5 4e+06 4e+06 3205.23 158046 2 17 19 22 euclidean
5483 400 79800 25 uniform1 0.5 4e+06 4e+06 3160.003 156136 3 15 17 23 euclidean
5484 400 79800 25 uniform1 0.5 4e+06 4e+06 3170.6 159734 3 15 20 24 euclidean
5485 400 79800 25 uniform1 0.5 4e+06 4e+06 3225.094 157554 5 16 19 25 euclidean
5486 400 79800 25 uniform1 0.5 4e+06 4e+06 3167.373 160482 2 13 18 26 euclidean
5487 400 79800 25 uniform1 0.5 4e+06 4e+06 3199.687 156636 2 16 20 27 euclidean
5488 400 79800 25 uniform1 0.5 4e+06 4e+06 3189.224 157926 3 13 16 28 euclidean
5489 400 79800 25 uniform1 0.5 4e+06 4e+06 3498.863 158802 4 12 20 29 euclidean
5490 400 79800 25 uniform1 0.5 4e+06 4e+06 3341.128 158214 2 17 19 30 euclidean
5491 400 79800 25 uniform1 1 4e+06 4e+06 3310.399 188880 3 17 16 1 euclidean
5492 400 79800 25 uniform1 1 4e+06 4e+06 3354.228 187462 4 17 19 2 euclidean
5493 400 79800 25 uniform1 1 4e+06 4e+06 3230.26 186494 3 15 17 3 euclidean
5494 400 79800 25 uniform1 1 4e+06 4e+06 3277.124 185942 3 15 19 4 euclidean
5495 400 79800 25 uniform1 1 4e+06 4e+06 3271.754 184014 3 15 17 5 euclidean
5496 400 79800 25 uniform1 1 4e+06 4e+06 3200.161 188834 4 16 18 6 euclidean
5497 400 79800 25 uniform1 1 4e+06 4e+06 3418.338 187020 4 16 19 7 euclidean
5498 400 79800 25 uniform1 1 4e+06 4e+06 4895.516 183932 3 16 18 8 euclidean
5499 400 79800 25 uniform1 1 4e+06 4e+06 3285.063 190548 3 16 20 9 euclidean
5500 400 79800 25 uniform1 1 4e+06 4e+06 3479.264 187740 3 18 18 10 euclidean
5501 400 79800 25 uniform1 1 4e+06 4e+06 3428.159 182770 3 16 16 11 euclidean
5502 400 79800 25 uniform1 1 4e+06 4e+06 3342.905 188350 4 14 18 12 euclidean
5503 400 79800 25 uniform1 1 4e+06 4e+06 3133.26 185560 3 13 17 13 euclidean
5504 400 79800 25 uniform1 1 4e+06 4e+06 3632.967 184554 3 15 18 14 euclidean
5505 400 79800 25 uniform1 1 4e+06 4e+06 2688.361 186410 3 15 18 15 euclidean
5506 400 79800 25 uniform1 1 4e+06 4e+06 3332.839 185962 4 15 21 16 euclidean
5507 400 79800 25 uniform1 1 4e+06 4e+06 3371.903 185274 3 12 18 17 euclidean
5508 400 79800 25 uniform1 1 4e+06 4e+06 3286.321 185574 3 14 17 18 euclidean
5509 400 79800 25 uniform1 1 4e+06 4e+06 2662.903 185432 3 15 17 19 euclidean
5510 400 79800 25 uniform1 1 4e+06 4e+06 3293.597 187646 3 15 19 20 euclidean
5511 400 79800 25 uniform1 1 4e+06 4e+06 2752.355 187064 3 17 21 21 euclidean
5512 400 79800 25 uniform1 1 4e+06 4e+06 3296.834 188316 3 15 15 22 euclidean
5513 400 79800 25 uniform1 1 4e+06 4e+06 3270.715 186994 3 17 17 23 euclidean
5514 400 79800 25 uniform1 1 4e+06 4e+06 3297.375 185434 4 16 17 24 euclidean
5515 400 79800 25 uniform1 1 4e+06 4e+06 5971.217 191452 4 14 17 25 euclidean
5516 400 79800 25 uniform1 1 4e+06 4e+06 2724.388 185062 3 15 21 26 euclidean
5517 400 79800 25 uniform1 1 4e+06 4e+06 3252.607 186902 4 16 20 27 euclidean
5518 400 79800 25 uniform1 1 4e+06 4e+06 3330.283 186320 3 18 18 28 euclidean
5519 400 79800 25 uniform1 1 4e+06 4e+06 3177.439 186912 3 16 18 29 euclidean
5520 400 79800 25 uniform1 1 4e+06 4e+06 3201.08 187644 4 15 19 30 euclidean
5521 400 79800 25 uniform2 0.05 4e+06 4e+06 2908.532 55740 3 10 13 1 euclidean
5522 400 79800 25 uniform2 0.05 4e+06 4e+06 3122.461 55492 2 8 13 2 euclidean
5523 400 79800 25 uniform2 0.05 4e+06 4e+06 3083.192 56312 2 11 12 3 euclidean
5524 400 79800 25 uniform2 0.05 4e+06 4e+06 2948.533 55932 2 8 11 4 euclidean
5525 400 79800 25 uniform2 0.05 4e+06 4e+06 3259.088 53938 3 9 9 5 euclidean
5526 400 79800 25 uniform2 0.05 4e+06 4e+06 3172.696 56058 2 7 14 6 euclidean
5527 400 79800 25 uniform2 0.05 4e+06 4e+06 2972.829 55866 2 8 10 7 euclidean
5528 400 79800 25 uniform2 0.05 4e+06 4e+06 2851.532 54512 2 9 12 8 euclidean
5529 400 79800 25 uniform2 0.05 4e+06 4e+06 2815.795 54582 1 10 13 9 euclidean
5530 400 79800 25 uniform2 0.05 4e+06 4e+06 3318.112 55490 2 7 13 10 euclidean
5531 400 79800 25 uniform2 0.05 4e+06 4e+06 3154.457 54730 2 9 13 11 euclidean
5532 400 79800 25 uniform2 0.05 4e+06 4e+06 3159.252 56818 2 12 14 12 euclidean
5533 400 79800 25 uniform2 0.05 4e+06 4e+06 2934.487 57132 3 7 10 13 euclidean
5534 400 79800 25 uniform2 0.05 4e+06 4e+06 2613.562 55610 3 12 12 14 euclidean
5535 400 79800 25 uniform2 0.05 4e+06 4e+06 2871.279 55412 2 10 11 15 euclidean
5536 400 79800 25 uniform2 0.05 4e+06 4e+06 2909.869 55018 2 9 11 16 euclidean
5537 400 79800 25 uniform2 0.05 4e+06 4e+06 2951.325 57308 2 11 12 17 euclidean
5538 400 79800 25 uniform2 0.05 4e+06 4e+06 2799.939 54624 2 10 13 18 euclidean
5539 400 79800 25 uniform2 0.05 4e+06 4e+06 3058.117 53154 2 9 13 19 euclidean
5540 400 79800 25 uniform2 0.05 4e+06 4e+06 3201.021 55846 2 11 9 20 euclidean
